Magnitude,UTC Date,UTC Time,Sydney Date,Sydney Time,Latitude,Longitude,Magnitude Type,Tsunamigenic,Significant,Approximate location,Depth (km),Solution finalised,Last updated date,Last updated time,Source,Mb,ML,Ms,Mwp,Mw,Longitude unc. (+/- km),Latitude unc.  (+/- km),Time unc. (+/- s),Depth unc. (+/- km),Phases used,Total phases,Stations used,Total stations,Gap Angle,RMS Residual,Location algorithm,Nearest station,EVENT ID,ORIGIN ID
1.6,2011-10-12,12:48:49,2011-10-12,23:48:49,-34.026,139.235,ML,false,false,"E of Robertstown, SA.",4.0,FINL,2011-10-13,15:05:42,AUST,-,1.58,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2737006,2154180
2.7,2011-10-11,21:22:23,2011-10-12,08:22:23,-30.161,117.135,ML,false,false,"N of Kalannie, WA.",11.0,FINL,2011-10-13,11:07:23,AUST,-,2.66,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736986,2154160
1.9,2011-10-10,16:19:33,2011-10-11,03:19:33,-34.705,137.933,ML,false,false,"NE of Port Vincent, SA.",28.0,FINL,2011-10-13,08:35:54,AUST,-,1.89,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc,-,2736966,2154140
2.1,2011-10-10,09:28:39,2011-10-10,20:28:39,-31.2,118.56,ML,false,false,"Near Westonia, WA.",15.0,FINL,2011-10-12,11:36:19,AUST,-,2.05,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736946,2154121
2.0,2011-10-10,00:17:02,2011-10-10,11:17:02,-31.68,117.038,ML,-,true,"Meckering, WA.",0.0,FINL,2011-10-12,10:51:01,AUST,-,2,-,-,-,-,-,0.32,0,6,6,3,3,163.04,0.4607759759362460511569025834008669297198,dbgenloc:wa2a,KLBR,418175,508852
1.9,2011-10-09,14:35:18,2011-10-10,01:35:18,-33.086,138.681,ML,false,false,"Yongala, SA.",1.0,FINL,2011-10-12,09:53:40,AUST,-,1.91,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736926,2154100
2.5,2011-10-08,21:40:30,2011-10-09,08:40:30,-38.317,146.163,ML,false,true,"SW of Moe, Vic.",4.0,FINL,2011-10-12,10:34:13,AUST,-,2.5,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736927,2154120
1.5,2011-10-08,04:01:51,2011-10-08,15:01:51,-30.426,116.911,ML,false,false,"SW of Kalannie, WA.",0.0,FINL,2011-10-11,15:36:05,AUST,-,1.53,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736908,2154081
1.9,2011-10-07,23:48:03,2011-10-08,10:48:03,-28.811,116.243,ML,false,false,"N of Morawa, WA.",0.0,FINL,2011-10-11,15:58:29,AUST,-,1.9,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736910,2154083
1.8,2011-10-07,20:34:32,2011-10-08,07:34:32,-33.094,138.682,ML,false,false,"SW of Yongala, SA.",0.0,FINL,2011-10-11,15:43:58,AUST,-,1.82,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736909,2154082
1.9,2011-10-07,17:01:43,2011-10-08,04:01:43,-28.744,116.134,ML,false,false,"N of Morawa, WA.",0.0,FINL,2011-10-11,15:30:08,AUST,-,1.85,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736907,2154080
2.0,2011-10-06,15:16:14,2011-10-07,02:16:14,-30.71,117.736,ML,false,false,"SW of Beacon, WA.",12.0,FINL,2011-10-11,14:19:33,AUST,-,1.96,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736906,2154060
2.0,2011-10-06,15:11:06,2011-10-07,02:11:06,-30.647,117.799,ML,false,false,"SW of Beacon, WA.",2.0,FINL,2011-10-11,12:53:11,AUST,-,2.02,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc,-,2736886,2154041
2.0,2011-10-06,15:08:22,2011-10-07,02:08:22,-30.708,117.735,ML,false,false,"SW of Beacon, WA.",1.0,FINL,2011-10-11,12:31:40,AUST,-,1.98,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc,-,2736867,2154040
2.0,2011-10-06,14:22:33,2011-10-07,01:22:33,-30.649,117.755,ML,false,false,"SW of Beacon, WA.",11.0,FINL,2011-10-11,11:51:29,AUST,-,1.99,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736866,2154020
3.5,2011-10-05,17:06:17,2011-10-06,04:06:17,-33.73,117.236,ML,-,true,"Near Kojonup, WA.",16.0,FINL,2011-10-07,10:32:25,AUST,-,3.45,-,-,-,-,-,0.03,0.2342,12,17,9,11,158.24,4.27731796119676735311057422770784252884,dbgenloc:iasp91,NWAO,416664,507307
2.2,2011-10-05,12:10:49,2011-10-05,23:10:49,-30.608,117.917,ML,false,false,"S of Beacon, WA.",0.0,FINL,2011-10-06,10:58:46,AUST,-,2.21,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736847,2154000
2.2,2011-10-05,09:47:25,2011-10-05,20:47:25,-38.384,145.885,ML,-,true,"Near Korumburra, VIC.",1.0,FINL,2011-10-06,10:27:18,AUST,-,2.24,-,-,-,-,-,1.23,8.2934,4,4,3,3,231.92,0,dbgenloc:dal1a,N/A,416581,507213
2.0,2011-10-04,12:24:24,2011-10-04,23:24:24,-30.633,117.789,ML,false,false,"SW of Beacon, WA.",0.0,FINL,2011-10-06,09:52:02,AUST,-,1.96,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736846,2153980
1.9,2011-10-02,21:54:42,2011-10-03,08:54:42,-31.273,117.418,ML,false,false,"SE of Wyalkatchem, WA.",0.0,FINL,2011-10-05,11:32:14,AUST,-,1.93,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:iasp91,-,2736830,2153944
1.9,2011-10-02,19:41:48,2011-10-03,06:41:48,-31.247,117.431,ML,false,false,"SE of Wyalkatchem, WA.",5.0,FINL,2011-10-05,11:27:04,AUST,-,1.88,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:iasp91,-,2736829,2153943
1.9,2011-10-02,18:52:31,2011-10-03,05:52:31,-31.248,117.44,ML,false,false,"SE of Wyalkatchem, WA.",1.0,FINL,2011-10-05,11:22:19,AUST,-,1.94,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:iasp91,-,2736828,2153942
1.9,2011-10-02,16:11:36,2011-10-03,03:11:36,-36.324,149.094,ML,false,false,"S of Cooma, NSW.",10.0,FINL,2011-10-05,10:53:41,AUST,-,1.94,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736827,2153941
1.8,2011-10-02,15:10:56,2011-10-03,02:10:56,-31.234,117.455,ML,false,false,"SE of Wyalkatchem, WA.",7.0,FINL,2011-10-05,12:12:02,AUST,-,1.76,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736831,2153960
2.0,2011-10-02,14:21:12,2011-10-03,01:21:12,-30.757,117.675,ML,false,false,"NW of Bencubbin, WA.",6.0,FINL,2011-10-05,12:26:52,AUST,-,1.96,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736832,2153961
1.9,2011-10-01,17:17:10,2011-10-02,04:17:10,-31.242,117.473,ML,false,false,"SE of Wyalkatchem, WA.",0.0,FINL,2011-10-05,10:31:20,AUST,-,1.87,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736826,2153940
1.8,2011-09-29,03:27:46,2011-09-29,13:27:46,-30.772,117.022,ML,false,false,"Cadoux, WA.",10.0,FINL,2011-09-30,12:25:43,AUST,-,1.82,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736808,2153922
2.0,2011-09-29,02:16:54,2011-09-29,12:16:54,-30.627,117.719,ML,false,false,"SW of Beacon, WA.",10.0,FINL,2011-09-30,12:19:37,AUST,-,2.03,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736807,2153921
2.1,2011-09-29,02:08:14,2011-09-29,12:08:14,-30.599,117.834,ML,false,false,"SW of Beacon, WA.",10.0,FINL,2011-09-30,12:17:15,AUST,-,2.08,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736806,2153920
2.2,2011-09-28,22:38:03,2011-09-29,08:38:03,-30.651,117.761,ML,false,false,"SW of Beacon, WA.",0.0,FINL,2011-09-29,16:14:59,AUST,-,2.23,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736786,2153900
2.2,2011-09-27,22:17:17,2011-09-28,08:17:17,-30.678,117.769,ML,false,false,"SW of Beacon, WA.",10.0,FINL,2011-09-28,11:26:47,AUST,-,2.19,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:iasp91,-,2736766,2153881
3.1,2011-09-27,19:13:38,2011-09-28,05:13:38,-30.642,117.8,ML,-,-,"SW of Beacon, WA.",2.0,FINL,2011-09-28,11:16:01,AUST,-,3.12,-,-,-,-,-,0.6,0.2045,10,11,6,6,169.71,3.58017747147717905874442793413808802042,dbgenloc:wa2a,BLDU,414273,504777
2.0,2011-09-27,16:09:15,2011-09-28,02:09:15,-31.274,117.493,ML,false,false,"SE of Wyalkatchem, WA.",3.0,FINL,2011-09-28,10:40:10,AUST,-,2.01,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736746,2153880
2.8,2011-09-26,16:24:20,2011-09-27,02:24:20,-28.905,139.195,ML,false,false,"N of Arkaroola, SA.",10.0,FINL,2011-09-27,11:03:45,AUST,-,2.78,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc,-,2736726,2153860
2.8,2011-09-24,13:14:02,2011-09-24,23:14:02,-32.614,138.562,ML,false,false,"NW of Orroroo, SA.",4.0,FINL,2011-09-26,14:34:33,AUST,-,2.77,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736687,2153821
3.0,2011-09-24,02:33:06,2011-09-24,12:33:06,-25.486,116.885,ML,false,false,"NW of Meekatharra, WA.",10.0,FINL,2011-09-26,16:02:22,AUST,-,2.96,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736706,2153840
2.2,2011-09-23,22:09:54,2011-09-24,08:09:54,-33.737,117.24,ML,false,false,"NE of Kojonup, WA.",7.0,FINL,2011-09-26,13:58:23,AUST,-,2.16,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736686,2153820
1.5,2011-09-23,18:24:53,2011-09-24,04:24:53,-35.199,148.839,ML,false,false,"Near Uriarra, NSW.",6.0,FINL,2011-09-26,11:53:29,AUST,-,1.46,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736666,2153800
3.3,2011-09-23,16:42:12,2011-09-24,02:42:12,-32.626,138.565,ML,-,-,"NW of Orroroo, SA.",6.0,FINL,2011-09-26,14:31:52,AUST,-,3.3,-,-,-,-,-,-,-,6,9,4,6,151.99,2.76457816754101645431097438754554589656,dblocsat2,HTT,413250,503691
1.7,2011-09-22,22:07:03,2011-09-23,08:07:03,-30.474,116.903,ML,false,false,"NE of Ballidu, WA.",12.0,FINL,2011-09-23,15:38:35,AUST,-,1.68,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:iasp91,-,2736647,2153781
2.2,2011-09-22,19:32:24,2011-09-23,05:32:24,-33.201,138.664,ML,false,false,"Jamestown, SA.",15.0,FINL,2011-09-23,15:27:06,AUST,-,2.24,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736646,2153780
3.4,2011-09-22,04:51:58,2011-09-22,14:51:58,-33.733,117.217,ML,-,true,"Near Katanning, WA.",5.0,FINL,2011-09-23,09:09:12,AUST,-,3.37,-,-,-,-,-,7.15,0.616,7,12,5,8,196.3,6.25245462465209205402368620903505362568,dbgenloc:iasp91,NWAO,412925,503356
2.2,2011-09-22,04:46:06,2011-09-22,14:46:06,-33.724,117.111,ML,false,false,"Near Katanning, WA.",0.0,FINL,2011-09-23,09:46:45,AUST,-,2.24,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736626,2153760
2.4,2011-09-19,18:16:38,2011-09-20,04:16:38,-33.079,138.697,ML,false,false,"Near Yongala, SA.",4.0,FINL,2011-09-21,11:11:20,AUST,-,2.39,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736586,2153720
1.9,2011-09-19,15:32:56,2011-09-20,01:32:56,-33.071,138.653,ML,false,false,"Near Yongala, SA.",0.0,FINL,2011-09-22,10:18:19,AUST,-,1.85,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736609,2153743
2.1,2011-09-19,15:01:35,2011-09-20,01:01:35,-33.089,138.737,ML,false,false,"Near Yongala, SA.",0.0,FINL,2011-09-22,10:13:47,AUST,-,2.11,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736608,2153742
2.4,2011-09-19,14:50:09,2011-09-20,00:50:09,-33.056,138.719,ML,false,false,"Near Yongala, SA.",2.0,FINL,2011-09-22,10:08:13,AUST,-,2.38,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736607,2153741
1.9,2011-09-19,14:00:34,2011-09-20,00:00:34,-33.517,137.923,ML,false,false,"Fisherman's Bay, SA.",0.0,FINL,2011-09-22,09:37:30,AUST,-,1.85,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736606,2153740
2.2,2011-09-19,00:01:26,2011-09-19,10:01:26,-36.243,148.914,ML,false,false,"NE of Berridale, NSW.",11.0,FINL,2011-09-21,11:29:26,AUST,-,2.16,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736587,2153721
2.6,2011-09-18,19:13:26,2011-09-19,05:13:26,-32.21,138.236,ML,false,false,"NE of Quorn, SA.",7.0,FINL,2011-09-20,11:03:28,AUST,-,2.55,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736566,2153700
4.0,2011-09-17,16:28:27,2011-09-18,02:28:27,-20.184,147.728,ML,-,-,"SW of  Bowen, QLD.",6.0,FINL,2011-09-19,15:33:49,AUST,-,4.04,-,-,-,-,-,159210.8,0.8368,7,8,7,7,183.67,3.41190291479696121789543581619782040412,dbgenloc:iasp91,MTSU,411582,501910
1.6,2011-09-15,14:03:41,2011-09-16,00:03:41,-30.446,116.896,ML,false,false,"NE of Ballidu, WA.",0.0,FINL,2011-09-16,12:12:47,AUST,-,1.61,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc,-,2736547,2153680
2.1,2011-09-14,22:56:43,2011-09-15,08:56:43,-33.107,138.716,ML,false,false,"Near Yongala, SA.",0.0,FINL,2011-09-15,11:06:04,AUST,-,2.11,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736528,2153642
2.0,2011-09-14,08:46:58,2011-09-14,18:46:58,-33.17,138.651,ML,false,false,"Near Jamestown, SA.",9.0,FINL,2011-09-15,10:44:46,AUST,-,1.96,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736527,2153641
2.3,2011-09-14,08:29:22,2011-09-14,18:29:22,-33.154,138.669,ML,false,false,"Near Jamestown, SA.",8.0,FINL,2011-09-15,10:36:28,AUST,-,2.26,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736526,2153640
1.8,2011-09-12,17:08:03,2011-09-13,03:08:03,-31.456,117.526,ML,false,false,"NW of Kellerberrin, WA.",0.0,FINL,2011-09-14,10:28:47,AUST,-,1.78,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736507,2153621
2.1,2011-09-12,16:33:34,2011-09-13,02:33:34,-40.857,145.028,ML,false,false,"Near Smithton,Tas.",14.0,FINL,2011-09-14,10:09:08,AUST,-,2.14,-,-,-,-,-,-,-,0,0,0,0,0,0,locsat:iasp91,-,2736506,2153620
2.0,2011-09-12,03:22:43,2011-09-12,13:22:43,-33.111,138.726,ML,false,false,"Near Yongala, SA.",0.0,FINL,2011-09-13,10:52:08,AUST,-,2.02,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736486,2153600
1.2,2011-09-11,19:29:38,2011-09-12,05:29:38,-35.541,148.948,ML,false,false,"Near Tharwa, ACT.",0.0,FINL,2011-09-13,11:35:25,AUST,-,1.18,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:iasp91,-,2736489,2153603
1.4,2011-09-11,19:28:47,2011-09-12,05:28:47,-35.565,148.934,ML,false,false,"Near Tharwa, ACT.",0.0,FINL,2011-09-13,11:19:26,AUST,-,1.43,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:iasp91,-,2736488,2153602
1.5,2011-09-11,19:27:55,2011-09-12,05:27:55,-35.578,148.908,ML,false,false,"Near Tharwa, ACT.",0.0,FINL,2011-09-13,11:13:12,AUST,-,1.46,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:iasp91,-,2736487,2153601
2.4,2011-09-09,23:12:33,2011-09-10,09:12:33,-31.973,116.718,ML,-,true,"SW of York, WA.",0.0,FINL,2012-07-31,08:45:50,AUST,-,2.37,-,-,-,-,-,0,0,6,6,6,6,91.56,0.4030370123615613213242643137891085607475,dbgenloc:wa2a,N/A,409044,499244
3.5,2011-09-09,22:24:40,2011-09-10,08:24:40,-26.81,136.326,ML,false,false,"Simpson Desert, SA.",10.0,FINL,2011-09-16,10:20:11,AUST,-,3.54,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736546,2153660
3.1,2011-09-09,13:39:19,2011-09-09,23:39:19,-38.413,145.848,ML,-,true,"Korumburra, Victoria.",0.0,FINL,2011-09-12,10:44:10,AUST,-,3.09,-,-,-,-,-,1.34,8.8423,11,11,7,7,129.45,1.07684826313561086515093718225703083549,locsat:iasp91,TOO,408941,499137
2.3,2011-09-09,04:54:20,2011-09-09,14:54:20,-33.175,138.662,ML,false,false,"Near Jamestown, SA.",10.0,FINL,2011-09-12,12:10:23,AUST,-,2.3,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736466,2153580
1.8,2011-09-08,15:09:08,2011-09-09,01:09:08,-31.617,117.098,ML,false,false,"Near Meckering, WA.",5.0,FINL,2011-09-09,09:46:33,AUST,-,1.76,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc,-,2736446,2153560
2.2,2011-09-07,15:56:00,2011-09-08,01:56:00,-33.041,138.72,ML,false,false,"Near Yongala, SA.",3.0,FINL,2011-09-08,14:17:42,AUST,-,2.23,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736428,2153542
2.2,2011-09-07,12:39:27,2011-09-07,22:39:27,-33.104,138.696,ML,false,false,"Near Yongala, SA.",2.0,FINL,2011-09-08,14:03:47,AUST,-,2.19,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:sa2a,-,2736426,2153540
2.6,2011-09-07,06:51:08,2011-09-07,16:51:08,-33.085,138.667,ML,false,false,"SW of Yongala, SA.",0.0,FINL,2011-09-08,14:23:35,AUST,-,2.57,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736427,2153541
2.2,2011-09-06,21:55:15,2011-09-07,07:55:15,-33.099,138.718,ML,false,false,"Near Yongala, SA.",0.0,FINL,2011-09-08,09:58:57,AUST,-,2.22,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dala1a,-,2736408,2153522
2.2,2011-09-06,21:29:05,2011-09-07,07:29:05,-33.123,138.746,ML,false,false,"Near Yongala, SA.",1.0,FINL,2011-09-08,09:53:11,AUST,-,2.23,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736407,2153521
1.9,2011-09-06,17:11:27,2011-09-07,03:11:27,-33.073,138.713,ML,false,false,"Near Yongala, SA.",0.0,FINL,2011-09-08,09:41:09,AUST,-,1.91,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:dal1a,-,2736406,2153520
1.9,2011-09-06,12:41:41,2011-09-06,22:41:41,-33.163,138.701,ML,false,false,"Near Jamestown, SA.",10.0,FINL,2011-09-07,09:59:24,AUST,-,1.94,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736387,2153501
2.1,2011-09-06,05:24:16,2011-09-06,15:24:16,-33.044,138.774,ML,false,false,"Near Yongala, SA.",0.0,FINL,2011-09-07,09:48:39,AUST,-,2.13,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736386,2153500
2.3,2011-09-05,09:02:51,2011-09-05,19:02:51,-33.049,138.735,ML,false,false,"Near Yongala, SA.",0.0,FINL,2011-09-06,13:52:12,AUST,-,2.33,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736366,2153480
2.0,2011-09-05,03:09:50,2011-09-05,13:09:50,-33.04,138.776,ML,false,false,"Near Yongala, SA.",5.0,FINL,-,-,AUST,-,2.04,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736348,2153462
2.2,2011-09-05,02:50:19,2011-09-05,12:50:19,-33.066,138.717,ML,false,false,"Near Yongala, SA.",2.0,FINL,-,-,AUST,-,2.15,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736347,2153461
2.1,2011-09-05,01:49:39,2011-09-05,11:49:39,-33.108,138.692,ML,false,false,"Near Yongala, SA.",1.0,FINL,-,-,AUST,-,2.05,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736351,2153465
2.3,2011-09-05,01:03:42,2011-09-05,11:03:42,-33.046,138.727,ML,false,false,"Near Yongala, SA.",0.0,FINL,-,-,AUST,-,2.25,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736346,2153460
1.8,2011-09-05,00:42:55,2011-09-05,10:42:55,-33.027,138.73,ML,false,false,"Near Yongala, SA.",0.0,FINL,-,-,AUST,-,1.83,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736350,2153464
2.1,2011-09-05,00:41:23,2011-09-05,10:41:23,-33.193,138.656,ML,false,false,"Near Jamestown, SA.",12.0,FINL,-,-,AUST,-,2.07,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736349,2153463
2.0,2011-09-04,23:54:19,2011-09-05,09:54:19,-33.149,138.665,ML,false,false,"Near Jamestown, SA.",0.0,FINL,-,-,AUST,-,2.03,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736334,2153448
2.7,2011-09-04,23:48:55,2011-09-05,09:48:55,-33.04,138.733,ML,false,false,"Near Yongala, SA.",0.0,FINL,-,-,AUST,-,2.71,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736333,2153447
2.7,2011-09-04,23:46:59,2011-09-05,09:46:59,-33.11,138.693,ML,false,false,"Near Jamestown, SA.",0.0,FINL,2011-09-05,15:38:22,AUST,-,2.69,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736332,2153446
2.0,2011-09-04,16:21:28,2011-09-05,02:21:28,-33.132,138.657,ML,false,false,"Near Jamestown, SA.",0.0,FINL,-,-,AUST,-,2.04,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736330,2153444
2.2,2011-09-04,16:19:59,2011-09-05,02:19:59,-33.142,138.665,ML,false,false,"Near Jamestown, SA.",3.0,FINL,-,-,AUST,-,2.23,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736327,2153441
2.2,2011-09-04,16:13:50,2011-09-05,02:13:50,-33.125,138.673,ML,false,false,"Near Jamestown, SA.",0.0,FINL,-,-,AUST,-,2.15,-,-,-,-,-,-,-,0,0,0,0,0,0,dblocsat2,-,2736326,2153440
1.8,2011-09-04,13:19:52,2011-09-04,23:19:52,-33.117,138.684,ML,false,false,"Near Jamestown, SA.",0.0,FINL,-,-,AUST,-,1.81,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736331,2153445
2.0,2011-09-04,11:45:45,2011-09-04,21:45:45,-33.123,138.629,ML,false,false,"Near Jamestown, SA.",7.0,FINL,-,-,AUST,-,1.96,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736329,2153443
1.8,2011-09-04,11:26:02,2011-09-04,21:26:02,-33.092,138.686,ML,-,-,"Near Jamestown, SA.",0.0,FINL,2011-09-05,14:14:36,AUST,-,1.84,-,-,-,-,-,0,0,5,5,5,5,84.52,0.1875830482746242185076914269167855549974,dbgenloc:iasp91,N/A,407034,496977
3.8,2011-09-04,11:15:11,2011-09-04,21:15:11,-33.079,138.713,ML,-,true,"Near Jamestown, SA.",2.0,FINL,2011-09-05,14:28:23,AUST,-,3.75,-,-,-,-,-,0.42,0,8,8,7,7,119.84,0.8031556511660737857227748607945148236326,locsat:iasp91,N/A,407020,496963
2.2,2011-09-04,10:52:40,2011-09-04,20:52:40,-33.074,138.701,ML,false,false,"Near Jamestown, SA.",0.0,FINL,-,-,AUST,-,2.2,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736328,2153442
2.0,2011-09-04,02:52:25,2011-09-04,12:52:25,-30.274,117.665,ML,false,false,"NW of Beacon, WA.",0.0,FINL,-,-,AUST,-,1.95,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736307,2153421
1.4,2011-09-03,04:00:58,2011-09-03,14:00:58,-35.1,148.729,ML,false,false,"Wee Jasper, NSW.",0.0,FINL,-,-,AUST,-,1.43,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736306,2153420
3.8,2011-09-01,01:56:51,2011-09-01,11:56:51,-18.845,123.3,ML,-,-,"Inland of Broome, WA.",10.0,FINL,2011-09-02,11:44:12,AUST,-,3.81,-,-,-,-,-,90.81,0.6617,13,19,13,17,122.44,3.58777091036525880001120641706155249052,dbgenloc:iasp91,FITZ,405251,495140
3.4,2011-08-30,02:42:13,2011-08-30,12:42:13,-25.943,137.378,ML,false,false,"Near Poeppel's Corner, NT.",10.0,FINL,-,-,AUST,-,3.42,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736286,2153400
3.3,2011-08-29,19:54:08,2011-08-30,05:54:08,-25.919,137.471,ML,false,false,"Near Poeppel's Corner, NT.",10.0,FINL,-,-,AUST,-,3.31,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc,-,2736287,2153401
2.3,2011-08-29,05:33:12,2011-08-29,15:33:12,-32.612,138.513,ML,false,false,"Near Orroroo, SA.",4.0,FINL,-,-,AUST,-,2.33,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736246,2153360
2.3,2011-08-28,08:29:51,2011-08-28,18:29:51,-32.812,138.36,ML,-,-,"E of Melrose, SA.",18.0,FINL,2011-08-30,11:50:25,AUST,-,2.27,-,-,-,-,-,0.99,8.6076,6,6,4,4,198.15,0.4842433961002118474493602100641273631608,dbgenloc,NAPP,403556,493230
2.1,2011-08-28,01:50:02,2011-08-28,11:50:02,-38.328,145.917,ML,false,false,"Near Korumburra, Vic.",7.0,FINL,-,-,AUST,-,2.07,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736226,2153340
1.7,2011-08-26,18:29:01,2011-08-27,04:29:01,-31.715,117.08,ML,false,false,"SE of Meckering, WA.",6.0,FINL,-,-,AUST,-,1.74,-,-,-,-,-,-,-,0,0,0,0,0,0,dbgenloc:wa2a,-,2736266,2153380
2.1,2011-08-24,14:04:17,2011-08-25,00:04:17,-34.497,147.627,ML,false,false,"Near Temora, NSW.",7.0,FINL,-,-,AUST,-,2.09,-,-,-,-,-,-,-,0,0,0,0,0,0,-,-,2736206,2153320
